Equity,DateNumber,LAST_lag1,LAST_lag2,LAST_lag3,LAST,VOLUME_lag1,VOLUME_lag2,VOLUME_lag3,VOLUME,HIGH_lag1,HIGH_lag2,HIGH_lag3,HIGH,LOW_lag1,LOW_lag2,LOW_lag3,LOW,MA(5),MA(20),EWMA(20),MACD,SIGNAL,Histogram,RSI(14),BolBandUpper,BolBandLower,FastStochastic(k%),FastStochastic(d%),SlowStochastic(d%),Momentum(7),RateOfChange(7),MovingVariance,CCI,Chaikin,DisparityIndex(10),WilliamR(10),Volatility(20),Volatility(10),Significant_daily_price_rise_shift,Significant_daily_price_fall_shift
SBI,730833,0.040238363852,0.0420029506205,0.0426393589632,0.0383869941277,0.0241095862252,0.0170339656839,0.019913244084,0.0440846190283,0.0421312794574,0.043798137717,0.0443441774917,0.0419875847799,0.0404867774397,0.0422419845542,0.0426515328809,0.0382635150948,0.0523807832552,0.0582811095634,0.0446970820482,0.382190991763,0.377972553116,0.450906898568,0.155918900683,0.046500432482,0.104638397619,0.0452380952381,0.0312519821773,0.0431755602984,0.324501144913,0.120274165233,0.000571557017744,0.0,0.00490235748286,0.0,0.944606413994,0.0645684207971,0.0798020071604,0.0,0.0
SBI,730837,0.0383869941277,0.040238363852,0.0420029506205,0.0394573172496,0.0440846190283,0.0241095862252,0.0170339656839,0.0125866960629,0.0419875847799,0.0421312794574,0.043798137717,0.0392861248419,0.0382635150948,0.0404867774397,0.0422419845542,0.0390826117482,0.051250177582,0.0579768784342,0.0440458536478,0.379874790433,0.37540610659,0.451048806907,0.258118522161,0.0467798998176,0.103743493798,0.133333333333,0.0663067552602,0.0451192556469,0.324697415767,0.121525574001,0.000499692089043,0.0,0.0049208266977,0.0,0.836734693878,0.0726297744809,0.0874347176752,0.0,0.0
SBI,730838,0.0394573172496,0.0383869941277,0.040238363852,0.0390234024704,0.0125866960629,0.0440846190283,0.0241095862252,0.00827844346899,0.0392861248419,0.0419875847799,0.0421312794574,0.0396309920681,0.0390826117482,0.0382635150948,0.0404867774397,0.0393458928154,0.0505102524033,0.057638672255,0.0434337251649,0.377833739968,0.372913636841,0.45161804162,0.243040911919,0.0469930698055,0.102851716721,0.097619047619,0.0920634920635,0.0640944651523,0.326005888126,0.124365182373,0.000409319173543,0.0,0.00489010484162,0.0,0.880466472303,0.080351448648,0.093296511933,1.0,0.0
SBI,730839,0.0390234024704,0.0394573172496,0.0383869941277,0.0410194104545,0.00827844346899,0.0125866960629,0.0440846190283,0.0136715055735,0.0396309920681,0.0392861248419,0.0419875847799,0.0402632486493,0.0393458928154,0.0390826117482,0.0382635150948,0.0389655979406,0.0503089927547,0.05731436496,0.0433632928863,0.377868029298,0.370927041424,0.455510631135,0.410697504037,0.0467367298175,0.102483602443,0.268948655257,0.166633678736,0.109855014721,0.330520117763,0.136703369225,0.000182624306271,0.0,0.0048744519469,0.0,0.679300291545,0.0814745152934,0.0888504953291,0.0,0.0
SBI,730840,0.0410194104545,0.0390234024704,0.0394573172496,0.0394573172496,0.0136715055735,0.00827844346899,0.0125866960629,0.00883540728611,0.0402632486493,0.0396309920681,0.0392861248419,0.0402632486493,0.0389655979406,0.0393458928154,0.0390826117482,0.0397554411421,0.050149168916,0.0570085895104,0.0429788223183,0.376838736953,0.369116221807,0.456863186489,0.338384334377,0.0467595634661,0.101856918443,0.163265306122,0.176611002999,0.147139102043,0.332286555447,0.140648187184,0.000113638921174,0.0,0.00484447163813,0.0,0.836257309942,0.0862200633691,0.0782100373871,0.0,0.0
SBI,730843,0.0394573172496,0.0410194104545,0.0390234024704,0.0401226532442,0.00883540728611,0.0136715055735,0.00827844346899,0.00414010985245,0.0402632486493,0.0402632486493,0.0396309920681,0.039401080584,0.0397554411421,0.0389655979406,0.0393458928154,0.0389363444886,0.0505043330018,0.0566950924585,0.0428110026998,0.376671347712,0.367631537514,0.459372724649,0.388474696363,0.0465847857545,0.101423894688,0.230320699708,0.220844887029,0.190668674781,0.335230618253,0.148906191041,5.54591853855e-05,0.0,0.00484698330021,0.0,0.714801444043,0.0883700181916,0.0651587230534,0.0,0.0
SBI,730845,0.0401226532442,0.0394573172496,0.0410194104545,0.0396019555093,0.00414010985245,0.00883540728611,0.0136715055735,0.00653176595241,0.039401080584,0.0402632486493,0.0402632486493,0.039573514197,0.0389363444886,0.0397554411421,0.0389655979406,0.0399017084016,0.050533930009,0.056383139727,0.0425673720899,0.376284756453,0.366360580778,0.461017310265,0.362132860665,0.0464517617506,0.100949780247,0.177842565598,0.190476190476,0.198727714282,0.338043833824,0.156892137742,5.08601597123e-05,0.0,0.00486111963385,0.0,0.764478764479,0.0911075227638,0.0422709788743,0.0,1.0
SBI,730846,0.0396019555093,0.0401226532442,0.0394573172496,0.0367670456189,0.00653176595241,0.00414010985245,0.00883540728611,0.00959455077544,0.039573514197,0.039401080584,0.0402632486493,0.0387688240028,0.0399017084016,0.0389363444886,0.0397554411421,0.0368300959513,0.0500722166974,0.0558503491709,0.0417769819532,0.373981778062,0.364848125902,0.459159036248,0.251653676821,0.0463234845801,0.100035474299,0.030612244898,0.146258503401,0.188468225018,0.335819430815,0.149809475554,0.00012621116165,0.0,0.0048799893202,0.0,0.958477508651,0.0972563993594,0.046254022459,0.0,0.0
SBI,730847,0.0367670456189,0.0396019555093,0.0401226532442,0.0381555729121,0.00959455077544,0.00653176595241,0.00414010985245,0.00696579754533,0.0387688240028,0.039573514197,0.039401080584,0.0375617887113,0.0368300959513,0.0399017084016,0.0389363444886,0.0372981511818,0.0494861959559,0.0552897608465,0.0414363362841,0.373395623727,0.363511999054,0.460515840871,0.356009753904,0.0455228003004,0.0997771286231,0.153452685422,0.120635831973,0.15459642737,0.336539090612,0.152247018836,0.000140653044446,0.0,0.00489862877358,0.0,0.74025974026,0.0943179981944,0.0387737257875,1.0,0.0
SBI,730850,0.0381555729121,0.0367670456189,0.0396019555093,0.0402672915039,0.00696579754533,0.00959455077544,0.00653176595241,0.00870001104758,0.0375617887113,0.0387688240028,0.039573514197,0.0399183814232,0.0372981511818,0.0368300959513,0.0399017084016,0.0390241048444,0.0496519391959,0.0548032999039,0.0416073957933,0.374707818429,0.362725532323,0.464745352176,0.482616587224,0.0442578836606,0.100155551121,0.407975460123,0.197346796814,0.156918770271,0.342296368989,0.169833324853,0.000152680585979,0.0,0.00492173060462,0.0,0.411504424779,0.0834804246649,0.0388710133907,0.0,0.0
